time,hexokinase,glucose,glucose6phosphate,,glucose6phosphate_normal
1721.4,5.00E-09,1.00E-06,8.60E-15,,1.72E-15
1721.5,5.00E-09,1.00E-06,8.60E-15,,1.72E-15
1721.6,5.00E-09,1.00E-06,8.60E-15,,1.72E-15
1721.7,5.00E-09,1.00E-06,8.60E-15,,1.72E-15
1721.8,5.00E-09,1.00E-06,8.60E-15,,1.72E-15
1721.9,5.00E-09,1.00E-06,8.60E-15,,1.72E-15
1722,5.00E-09,1.00E-06,8.60E-15,,1.72E-15
1722.1,5.00E-09,1.00E-06,8.60E-15,,1.72E-15
1722.2,5.00E-09,1.00E-06,8.60E-15,,1.72E-15
1722.3,5.00E-09,1.00E-06,8.60E-15,,1.72E-15
1722.4,5.00E-09,1.00E-06,8.60E-15,,1.72E-15
1722.5,5.00E-09,1.00E-06,8.60E-15,,1.72E-15
1722.6,5.00E-09,1.00E-06,8.60E-15,,1.72E-15
1722.7,5.00E-09,1.00E-06,8.60E-15,,1.72E-15
1722.8,5.00E-09,1.00E-06,8.61E-15,,1.72E-15
1722.9,5.00E-09,1.00E-06,8.61E-15,,1.72E-15
1723,5.00E-09,1.00E-06,8.61E-15,,1.72E-15
1723.1,5.00E-09,1.00E-06,8.61E-15,,1.72E-15
1723.2,5.00E-09,1.00E-06,8.61E-15,,1.72E-15
1723.3,5.00E-09,1.00E-06,8.61E-15,,1.72E-15
1723.4,5.00E-09,1.00E-06,8.61E-15,,1.72E-15
1723.5,5.00E-09,1.00E-06,8.61E-15,,1.72E-15
1723.6,5.00E-09,1.00E-06,8.61E-15,,1.72E-15
1723.7,5.00E-09,1.00E-06,8.61E-15,,1.72E-15
1723.8,5.00E-09,1.00E-06,8.61E-15,,1.72E-15
1723.9,5.00E-09,1.00E-06,8.61E-15,,1.72E-15
1724,5.00E-09,1.00E-06,8.61E-15,,1.72E-15
1724.1,5.00E-09,1.00E-06,8.61E-15,,1.72E-15
1724.2,5.00E-09,1.00E-06,8.61E-15,,1.72E-15
1724.3,5.00E-09,1.00E-06,8.61E-15,,1.72E-15
1724.4,5.00E-09,1.00E-06,8.61E-15,,1.72E-15
1724.5,5.00E-09,1.00E-06,8.61E-15,,1.72E-15
1724.6,5.00E-09,1.00E-06,8.61E-15,,1.72E-15
1724.7,5.00E-09,1.00E-06,8.61E-15,,1.72E-15
1724.8,5.00E-09,1.00E-06,8.62E-15,,1.72E-15
1724.9,5.00E-09,1.00E-06,8.62E-15,,1.72E-15
1725,5.00E-09,1.00E-06,8.62E-15,,1.72E-15
1725.1,5.00E-09,1.00E-06,8.62E-15,,1.72E-15
1725.2,5.00E-09,1.00E-06,8.62E-15,,1.72E-15
1725.3,5.00E-09,1.00E-06,8.62E-15,,1.72E-15
1725.4,5.00E-09,1.00E-06,8.62E-15,,1.72E-15
1725.5,5.00E-09,1.00E-06,8.62E-15,,1.72E-15
1725.6,5.00E-09,1.00E-06,8.62E-15,,1.72E-15
1725.7,5.00E-09,1.00E-06,8.62E-15,,1.72E-15
1725.8,5.00E-09,1.00E-06,8.62E-15,,1.72E-15
1725.9,5.00E-09,1.00E-06,8.62E-15,,1.72E-15
1726,5.00E-09,1.00E-06,8.62E-15,,1.72E-15
1726.1,5.00E-09,1.00E-06,8.62E-15,,1.72E-15
1726.2,5.00E-09,1.00E-06,8.62E-15,,1.72E-15
1726.3,5.00E-09,1.00E-06,8.62E-15,,1.72E-15
1726.4,5.00E-09,1.00E-06,8.62E-15,,1.72E-15
1726.5,5.00E-09,1.00E-06,8.62E-15,,1.72E-15
1726.6,5.00E-09,1.00E-06,8.62E-15,,1.72E-15
1726.7,5.00E-09,1.00E-06,8.62E-15,,1.72E-15
1726.8,5.00E-09,1.00E-06,8.63E-15,,1.73E-15
1726.9,5.00E-09,1.00E-06,8.63E-15,,1.73E-15
1727,5.00E-09,1.00E-06,8.63E-15,,1.73E-15
1727.1,5.00E-09,1.00E-06,8.63E-15,,1.73E-15
1727.2,5.00E-09,1.00E-06,8.63E-15,,1.73E-15
1727.3,5.00E-09,1.00E-06,8.63E-15,,1.73E-15
1727.4,5.00E-09,1.00E-06,8.63E-15,,1.73E-15
1727.5,5.00E-09,1.00E-06,8.63E-15,,1.73E-15
1727.6,5.00E-09,1.00E-06,8.63E-15,,1.73E-15
1727.7,5.00E-09,1.00E-06,8.63E-15,,1.73E-15
1727.8,5.00E-09,1.00E-06,8.63E-15,,1.73E-15
1727.9,5.00E-09,1.00E-06,8.63E-15,,1.73E-15
1728,5.00E-09,1.00E-06,8.63E-15,,1.73E-15
1728.1,5.00E-09,1.00E-06,8.63E-15,,1.73E-15
1728.2,5.00E-09,1.00E-06,8.63E-15,,1.73E-15
1728.3,5.00E-09,1.00E-06,8.63E-15,,1.73E-15
1728.4,5.00E-09,1.00E-06,8.63E-15,,1.73E-15
1728.5,5.00E-09,1.00E-06,8.63E-15,,1.73E-15
1728.6,5.00E-09,1.00E-06,8.63E-15,,1.73E-15
1728.7,5.00E-09,1.00E-06,8.63E-15,,1.73E-15
1728.8,5.00E-09,1.00E-06,8.64E-15,,1.73E-15
1728.9,5.00E-09,1.00E-06,8.64E-15,,1.73E-15
1729,5.00E-09,1.00E-06,8.64E-15,,1.73E-15
1729.1,5.00E-09,1.00E-06,8.64E-15,,1.73E-15
1729.2,5.00E-09,1.00E-06,8.64E-15,,1.73E-15
1729.3,5.00E-09,1.00E-06,8.64E-15,,1.73E-15
1729.4,5.00E-09,1.00E-06,8.64E-15,,1.73E-15
1729.5,5.00E-09,1.00E-06,8.64E-15,,1.73E-15
1729.6,5.00E-09,1.00E-06,8.64E-15,,1.73E-15
1729.7,5.00E-09,1.00E-06,8.64E-15,,1.73E-15
1729.8,5.00E-09,1.00E-06,8.64E-15,,1.73E-15
1729.9,5.00E-09,1.00E-06,8.64E-15,,1.73E-15
1730,5.00E-09,1.00E-06,8.64E-15,,1.73E-15
1730.1,5.00E-09,1.00E-06,8.64E-15,,1.73E-15
1730.2,5.00E-09,1.00E-06,8.64E-15,,1.73E-15
1730.3,5.00E-09,1.00E-06,8.64E-15,,1.73E-15
1730.4,5.00E-09,1.00E-06,8.64E-15,,1.73E-15
1730.5,5.00E-09,1.00E-06,8.64E-15,,1.73E-15
1730.6,5.00E-09,1.00E-06,8.64E-15,,1.73E-15
1730.7,5.00E-09,1.00E-06,8.64E-15,,1.73E-15
1730.8,5.00E-09,1.00E-06,8.65E-15,,1.73E-15
1730.9,5.00E-09,1.00E-06,8.65E-15,,1.73E-15
1731,5.00E-09,1.00E-06,8.65E-15,,1.73E-15
1731.1,5.00E-09,1.00E-06,8.65E-15,,1.73E-15
1731.2,5.00E-09,1.00E-06,8.65E-15,,1.73E-15
1731.3,5.00E-09,1.00E-06,8.65E-15,,1.73E-15
1731.4,5.00E-09,1.00E-06,8.65E-15,,1.73E-15
1731.5,5.00E-09,1.00E-06,8.65E-15,,1.73E-15
1731.6,5.00E-09,1.00E-06,8.65E-15,,1.73E-15
1731.7,5.00E-09,1.00E-06,8.65E-15,,1.73E-15
1731.8,5.00E-09,1.00E-06,8.65E-15,,1.73E-15
1731.9,5.00E-09,1.00E-06,8.65E-15,,1.73E-15
1732,5.00E-09,1.00E-06,8.65E-15,,1.73E-15
1732.1,5.00E-09,1.00E-06,8.65E-15,,1.73E-15
1732.2,5.00E-09,1.00E-06,8.65E-15,,1.73E-15
1732.3,5.00E-09,1.00E-06,8.65E-15,,1.73E-15
1732.4,5.00E-09,1.00E-06,8.65E-15,,1.73E-15
1732.5,5.00E-09,1.00E-06,8.65E-15,,1.73E-15
1732.6,5.00E-09,1.00E-06,8.65E-15,,1.73E-15
1732.7,5.00E-09,1.00E-06,8.65E-15,,1.73E-15
1732.8,5.00E-09,1.00E-06,8.66E-15,,1.73E-15
1732.9,5.00E-09,1.00E-06,8.66E-15,,1.73E-15
1733,5.00E-09,1.00E-06,8.66E-15,,1.73E-15
1733.1,5.00E-09,1.00E-06,8.66E-15,,1.73E-15
1733.2,5.00E-09,1.00E-06,8.66E-15,,1.73E-15
1733.3,5.00E-09,1.00E-06,8.66E-15,,1.73E-15
1733.4,5.00E-09,1.00E-06,8.66E-15,,1.73E-15
1733.5,5.00E-09,1.00E-06,8.66E-15,,1.73E-15
1733.6,5.00E-09,1.00E-06,8.66E-15,,1.73E-15
1733.7,5.00E-09,1.00E-06,8.66E-15,,1.73E-15
1733.8,5.00E-09,1.00E-06,8.66E-15,,1.73E-15
1733.9,5.00E-09,1.00E-06,8.66E-15,,1.73E-15
1734,5.00E-09,1.00E-06,8.66E-15,,1.73E-15
1734.1,5.00E-09,1.00E-06,8.66E-15,,1.73E-15
1734.2,5.00E-09,1.00E-06,8.66E-15,,1.73E-15
1734.3,5.00E-09,1.00E-06,8.66E-15,,1.73E-15
1734.4,5.00E-09,1.00E-06,8.66E-15,,1.73E-15
1734.5,5.00E-09,1.00E-06,8.66E-15,,1.73E-15
1734.6,5.00E-09,1.00E-06,8.66E-15,,1.73E-15
1734.7,5.00E-09,1.00E-06,8.66E-15,,1.73E-15
1734.8,5.00E-09,1.00E-06,8.67E-15,,1.73E-15
1734.9,5.00E-09,1.00E-06,8.67E-15,,1.73E-15
1735,5.00E-09,1.00E-06,8.67E-15,,1.73E-15
1735.1,5.00E-09,1.00E-06,8.67E-15,,1.73E-15
1735.2,5.00E-09,1.00E-06,8.67E-15,,1.73E-15
1735.3,5.00E-09,1.00E-06,8.67E-15,,1.73E-15
1735.4,5.00E-09,1.00E-06,8.67E-15,,1.73E-15
1735.5,5.00E-09,1.00E-06,8.67E-15,,1.73E-15
1735.6,5.00E-09,1.00E-06,8.67E-15,,1.73E-15
1735.7,5.00E-09,1.00E-06,8.67E-15,,1.73E-15
1735.8,5.00E-09,1.00E-06,8.67E-15,,1.73E-15
1735.9,5.00E-09,1.00E-06,8.67E-15,,1.73E-15
1736,5.00E-09,1.00E-06,8.67E-15,,1.73E-15
1736.1,5.00E-09,1.00E-06,8.67E-15,,1.73E-15
1736.2,5.00E-09,1.00E-06,8.67E-15,,1.73E-15
1736.3,5.00E-09,1.00E-06,8.67E-15,,1.73E-15
1736.4,5.00E-09,1.00E-06,8.67E-15,,1.73E-15
1736.5,5.00E-09,1.00E-06,8.67E-15,,1.73E-15
1736.6,5.00E-09,1.00E-06,8.67E-15,,1.73E-15
1736.7,5.00E-09,1.00E-06,8.67E-15,,1.73E-15
1736.8,5.00E-09,1.00E-06,8.68E-15,,1.74E-15
1736.9,5.00E-09,1.00E-06,8.68E-15,,1.74E-15
1737,5.00E-09,1.00E-06,8.68E-15,,1.74E-15
1737.1,5.00E-09,1.00E-06,8.68E-15,,1.74E-15
1737.2,5.00E-09,1.00E-06,8.68E-15,,1.74E-15
1737.3,5.00E-09,1.00E-06,8.68E-15,,1.74E-15
1737.4,5.00E-09,1.00E-06,8.68E-15,,1.74E-15
1737.5,5.00E-09,1.00E-06,8.68E-15,,1.74E-15
1737.6,5.00E-09,1.00E-06,8.68E-15,,1.74E-15
1737.7,5.00E-09,1.00E-06,8.68E-15,,1.74E-15
1737.8,5.00E-09,1.00E-06,8.68E-15,,1.74E-15
1737.9,5.00E-09,1.00E-06,8.68E-15,,1.74E-15
1738,5.00E-09,1.00E-06,8.68E-15,,1.74E-15
1738.1,5.00E-09,1.00E-06,8.68E-15,,1.74E-15
1738.2,5.00E-09,1.00E-06,8.68E-15,,1.74E-15
1738.3,5.00E-09,1.00E-06,8.68E-15,,1.74E-15
1738.4,5.00E-09,1.00E-06,8.68E-15,,1.74E-15
1738.5,5.00E-09,1.00E-06,8.68E-15,,1.74E-15
1738.6,5.00E-09,1.00E-06,8.68E-15,,1.74E-15
1738.7,5.00E-09,1.00E-06,8.68E-15,,1.74E-15
1738.8,5.00E-09,1.00E-06,8.69E-15,,1.74E-15
1738.9,5.00E-09,1.00E-06,8.69E-15,,1.74E-15
1739,5.00E-09,1.00E-06,8.69E-15,,1.74E-15
1739.1,5.00E-09,1.00E-06,8.69E-15,,1.74E-15
1739.2,5.00E-09,1.00E-06,8.69E-15,,1.74E-15
1739.3,5.00E-09,1.00E-06,8.69E-15,,1.74E-15
1739.4,5.00E-09,1.00E-06,8.69E-15,,1.74E-15
1739.5,5.00E-09,1.00E-06,8.69E-15,,1.74E-15
1739.6,5.00E-09,1.00E-06,8.69E-15,,1.74E-15
1739.7,5.00E-09,1.00E-06,8.69E-15,,1.74E-15
1739.8,5.00E-09,1.00E-06,8.69E-15,,1.74E-15
1739.9,5.00E-09,1.00E-06,8.69E-15,,1.74E-15
1740,5.00E-09,1.00E-06,8.69E-15,,1.74E-15
1740.1,5.00E-09,1.00E-06,8.69E-15,,1.74E-15
1740.2,5.00E-09,1.00E-06,8.69E-15,,1.74E-15
1740.3,5.00E-09,1.00E-06,8.69E-15,,1.74E-15
1740.4,5.00E-09,1.00E-06,8.69E-15,,1.74E-15
1740.5,5.00E-09,1.00E-06,8.69E-15,,1.74E-15
1740.6,5.00E-09,1.00E-06,8.69E-15,,1.74E-15
1740.7,5.00E-09,1.00E-06,8.69E-15,,1.74E-15
1740.8,5.00E-09,1.00E-06,8.70E-15,,1.74E-15
1740.9,5.00E-09,1.00E-06,8.70E-15,,1.74E-15
1741,5.00E-09,1.00E-06,8.70E-15,,1.74E-15
1741.1,5.00E-09,1.00E-06,8.70E-15,,1.74E-15
1741.2,5.00E-09,1.00E-06,8.70E-15,,1.74E-15
1741.3,5.00E-09,1.00E-06,8.70E-15,,1.74E-15
1741.4,5.00E-09,1.00E-06,8.70E-15,,1.74E-15
1741.5,5.00E-09,1.00E-06,8.70E-15,,1.74E-15
1741.6,5.00E-09,1.00E-06,8.70E-15,,1.74E-15
1741.7,5.00E-09,1.00E-06,8.70E-15,,1.74E-15
1741.8,5.00E-09,1.00E-06,8.70E-15,,1.74E-15
1741.9,5.00E-09,1.00E-06,8.70E-15,,1.74E-15
1742,5.00E-09,1.00E-06,8.70E-15,,1.74E-15
1742.1,5.00E-09,1.00E-06,8.70E-15,,1.74E-15
1742.2,5.00E-09,1.00E-06,8.70E-15,,1.74E-15
1742.3,5.00E-09,1.00E-06,8.70E-15,,1.74E-15
1742.4,5.00E-09,1.00E-06,8.70E-15,,1.74E-15
1742.5,5.00E-09,1.00E-06,8.70E-15,,1.74E-15
1742.6,5.00E-09,1.00E-06,8.70E-15,,1.74E-15
1742.7,5.00E-09,1.00E-06,8.70E-15,,1.74E-15
1742.8,5.00E-09,1.00E-06,8.71E-15,,1.74E-15
1742.9,5.00E-09,1.00E-06,8.71E-15,,1.74E-15
1743,5.00E-09,1.00E-06,8.71E-15,,1.74E-15
1743.1,5.00E-09,1.00E-06,8.71E-15,,1.74E-15
1743.2,5.00E-09,1.00E-06,8.71E-15,,1.74E-15
1743.3,5.00E-09,1.00E-06,8.71E-15,,1.74E-15
1743.4,5.00E-09,1.00E-06,8.71E-15,,1.74E-15
1743.5,5.00E-09,1.00E-06,8.71E-15,,1.74E-15
1743.6,5.00E-09,1.00E-06,8.71E-15,,1.74E-15
1743.7,5.00E-09,1.00E-06,8.71E-15,,1.74E-15
1743.8,5.00E-09,1.00E-06,8.71E-15,,1.74E-15
1743.9,5.00E-09,1.00E-06,8.71E-15,,1.74E-15
1744,5.00E-09,1.00E-06,8.71E-15,,1.74E-15
1744.1,5.00E-09,1.00E-06,8.71E-15,,1.74E-15
1744.2,5.00E-09,1.00E-06,8.71E-15,,1.74E-15
1744.3,5.00E-09,1.00E-06,8.71E-15,,1.74E-15
1744.4,5.00E-09,1.00E-06,8.71E-15,,1.74E-15
1744.5,5.00E-09,1.00E-06,8.71E-15,,1.74E-15
1744.6,5.00E-09,1.00E-06,8.71E-15,,1.74E-15
1744.7,5.00E-09,1.00E-06,8.71E-15,,1.74E-15
1744.8,5.00E-09,1.00E-06,8.72E-15,,1.74E-15
1744.9,5.00E-09,1.00E-06,8.72E-15,,1.74E-15
1745,5.00E-09,1.00E-06,8.72E-15,,1.74E-15
1745.1,5.00E-09,1.00E-06,8.72E-15,,1.74E-15
1745.2,5.00E-09,1.00E-06,8.72E-15,,1.74E-15
1745.3,5.00E-09,1.00E-06,8.72E-15,,1.74E-15
1745.4,5.00E-09,1.00E-06,8.72E-15,,1.74E-15
1745.5,5.00E-09,1.00E-06,8.72E-15,,1.74E-15
1745.6,5.00E-09,1.00E-06,8.72E-15,,1.74E-15
1745.7,5.00E-09,1.00E-06,8.72E-15,,1.74E-15
1745.8,5.00E-09,1.00E-06,8.72E-15,,1.74E-15
1745.9,5.00E-09,1.00E-06,8.72E-15,,1.74E-15
1746,5.00E-09,1.00E-06,8.72E-15,,1.74E-15
1746.1,5.00E-09,1.00E-06,8.72E-15,,1.74E-15
1746.2,5.00E-09,1.00E-06,8.72E-15,,1.74E-15
1746.3,5.00E-09,1.00E-06,8.72E-15,,1.74E-15
1746.4,5.00E-09,1.00E-06,8.72E-15,,1.74E-15
1746.5,5.00E-09,1.00E-06,8.72E-15,,1.74E-15
1746.6,5.00E-09,1.00E-06,8.72E-15,,1.74E-15
1746.7,5.00E-09,1.00E-06,8.72E-15,,1.74E-15
1746.8,5.00E-09,1.00E-06,8.73E-15,,1.75E-15
1746.9,5.00E-09,1.00E-06,8.73E-15,,1.75E-15
1747,5.00E-09,1.00E-06,8.73E-15,,1.75E-15
1747.1,5.00E-09,1.00E-06,8.73E-15,,1.75E-15
1747.2,5.00E-09,1.00E-06,8.73E-15,,1.75E-15
1747.3,5.00E-09,1.00E-06,8.73E-15,,1.75E-15
1747.4,5.00E-09,1.00E-06,8.73E-15,,1.75E-15
1747.5,5.00E-09,1.00E-06,8.73E-15,,1.75E-15
1747.6,5.00E-09,1.00E-06,8.73E-15,,1.75E-15
1747.7,5.00E-09,1.00E-06,8.73E-15,,1.75E-15
1747.8,5.00E-09,1.00E-06,8.73E-15,,1.75E-15
1747.9,5.00E-09,1.00E-06,8.73E-15,,1.75E-15
1748,5.00E-09,1.00E-06,8.73E-15,,1.75E-15
1748.1,5.00E-09,1.00E-06,8.73E-15,,1.75E-15
1748.2,5.00E-09,1.00E-06,8.73E-15,,1.75E-15
1748.3,5.00E-09,1.00E-06,8.73E-15,,1.75E-15
1748.4,5.00E-09,1.00E-06,8.73E-15,,1.75E-15
1748.5,5.00E-09,1.00E-06,8.73E-15,,1.75E-15
1748.6,5.00E-09,1.00E-06,8.73E-15,,1.75E-15
1748.7,5.00E-09,1.00E-06,8.73E-15,,1.75E-15
1748.8,5.00E-09,1.00E-06,8.74E-15,,1.75E-15
1748.9,5.00E-09,1.00E-06,8.74E-15,,1.75E-15
1749,5.00E-09,1.00E-06,8.74E-15,,1.75E-15
1749.1,5.00E-09,1.00E-06,8.74E-15,,1.75E-15
1749.2,5.00E-09,1.00E-06,8.74E-15,,1.75E-15
1749.3,5.00E-09,1.00E-06,8.74E-15,,1.75E-15
1749.4,5.00E-09,1.00E-06,8.74E-15,,1.75E-15
1749.5,5.00E-09,1.00E-06,8.74E-15,,1.75E-15
1749.6,5.00E-09,1.00E-06,8.74E-15,,1.75E-15
1749.7,5.00E-09,1.00E-06,8.74E-15,,1.75E-15
1749.8,5.00E-09,1.00E-06,8.74E-15,,1.75E-15
1749.9,5.00E-09,1.00E-06,8.74E-15,,1.75E-15
1750,5.00E-09,1.00E-06,8.74E-15,,1.75E-15
1750.1,5.00E-09,1.00E-06,8.74E-15,,1.75E-15
1750.2,5.00E-09,1.00E-06,8.74E-15,,1.75E-15
1750.3,5.00E-09,1.00E-06,8.74E-15,,1.75E-15
1750.4,5.00E-09,1.00E-06,8.74E-15,,1.75E-15
1750.5,5.00E-09,1.00E-06,8.74E-15,,1.75E-15
1750.6,5.00E-09,1.00E-06,8.74E-15,,1.75E-15
1750.7,5.00E-09,1.00E-06,8.74E-15,,1.75E-15
1750.8,5.00E-09,1.00E-06,8.75E-15,,1.75E-15
1750.9,5.00E-09,1.00E-06,8.75E-15,,1.75E-15
1751,5.00E-09,1.00E-06,8.75E-15,,1.75E-15
1751.1,5.00E-09,1.00E-06,8.75E-15,,1.75E-15
1751.2,5.00E-09,1.00E-06,8.75E-15,,1.75E-15
1751.3,5.00E-09,1.00E-06,8.75E-15,,1.75E-15
1751.4,5.00E-09,1.00E-06,8.75E-15,,1.75E-15
1751.5,5.00E-09,1.00E-06,8.75E-15,,1.75E-15
1751.6,5.00E-09,1.00E-06,8.75E-15,,1.75E-15
1751.7,5.00E-09,1.00E-06,8.75E-15,,1.75E-15
1751.8,5.00E-09,1.00E-06,8.75E-15,,1.75E-15
1751.9,5.00E-09,1.00E-06,8.75E-15,,1.75E-15
1752,5.00E-09,1.00E-06,8.75E-15,,1.75E-15
1752.1,5.00E-09,1.00E-06,8.75E-15,,1.75E-15
1752.2,5.00E-09,1.00E-06,8.75E-15,,1.75E-15
1752.3,5.00E-09,1.00E-06,8.75E-15,,1.75E-15
1752.4,5.00E-09,1.00E-06,8.75E-15,,1.75E-15
1752.5,5.00E-09,1.00E-06,8.75E-15,,1.75E-15
1752.6,5.00E-09,1.00E-06,8.75E-15,,1.75E-15
1752.7,5.00E-09,1.00E-06,8.75E-15,,1.75E-15
1752.8,5.00E-09,1.00E-06,8.76E-15,,1.75E-15
1752.9,5.00E-09,1.00E-06,8.76E-15,,1.75E-15
1753,5.00E-09,1.00E-06,8.76E-15,,1.75E-15
1753.1,5.00E-09,1.00E-06,8.76E-15,,1.75E-15
1753.2,5.00E-09,1.00E-06,8.76E-15,,1.75E-15
1753.3,5.00E-09,1.00E-06,8.76E-15,,1.75E-15
1753.4,5.00E-09,1.00E-06,8.76E-15,,1.75E-15
1753.5,5.00E-09,1.00E-06,8.76E-15,,1.75E-15
1753.6,5.00E-09,1.00E-06,8.76E-15,,1.75E-15
1753.7,5.00E-09,1.00E-06,8.76E-15,,1.75E-15
1753.8,5.00E-09,1.00E-06,8.76E-15,,1.75E-15
1753.9,5.00E-09,1.00E-06,8.76E-15,,1.75E-15
1754,5.00E-09,1.00E-06,8.76E-15,,1.75E-15
1754.1,5.00E-09,1.00E-06,8.76E-15,,1.75E-15
1754.2,5.00E-09,1.00E-06,8.76E-15,,1.75E-15
1754.3,5.00E-09,1.00E-06,8.76E-15,,1.75E-15
1754.4,5.00E-09,1.00E-06,8.76E-15,,1.75E-15
1754.5,5.00E-09,1.00E-06,8.76E-15,,1.75E-15
1754.6,5.00E-09,1.00E-06,8.76E-15,,1.75E-15
1754.7,5.00E-09,1.00E-06,8.76E-15,,1.75E-15
1754.8,5.00E-09,1.00E-06,8.77E-15,,1.75E-15
1754.9,5.00E-09,1.00E-06,8.77E-15,,1.75E-15
1755,5.00E-09,1.00E-06,8.77E-15,,1.75E-15
1755.1,5.00E-09,1.00E-06,8.77E-15,,1.75E-15
1755.2,5.00E-09,1.00E-06,8.77E-15,,1.75E-15
1755.3,5.00E-09,1.00E-06,8.77E-15,,1.75E-15
1755.4,5.00E-09,1.00E-06,8.77E-15,,1.75E-15
1755.5,5.00E-09,1.00E-06,8.77E-15,,1.75E-15
1755.6,5.00E-09,1.00E-06,8.77E-15,,1.75E-15
1755.7,5.00E-09,1.00E-06,8.77E-15,,1.75E-15
1755.8,5.00E-09,1.00E-06,8.77E-15,,1.75E-15
1755.9,5.00E-09,1.00E-06,8.77E-15,,1.75E-15
1756,5.00E-09,1.00E-06,8.77E-15,,1.75E-15
1756.1,5.00E-09,1.00E-06,8.77E-15,,1.75E-15
1756.2,5.00E-09,1.00E-06,8.77E-15,,1.75E-15
1756.3,5.00E-09,1.00E-06,8.77E-15,,1.75E-15
1756.4,5.00E-09,1.00E-06,8.77E-15,,1.75E-15
1756.5,5.00E-09,1.00E-06,8.77E-15,,1.75E-15
1756.6,5.00E-09,1.00E-06,8.77E-15,,1.75E-15
1756.7,5.00E-09,1.00E-06,8.77E-15,,1.75E-15
1756.8,5.00E-09,1.00E-06,8.78E-15,,1.76E-15
1756.9,5.00E-09,1.00E-06,8.78E-15,,1.76E-15
1757,5.00E-09,1.00E-06,8.78E-15,,1.76E-15
1757.1,5.00E-09,1.00E-06,8.78E-15,,1.76E-15
1757.2,5.00E-09,1.00E-06,8.78E-15,,1.76E-15
1757.3,5.00E-09,1.00E-06,8.78E-15,,1.76E-15
1757.4,5.00E-09,1.00E-06,8.78E-15,,1.76E-15
1757.5,5.00E-09,1.00E-06,8.78E-15,,1.76E-15
1757.6,5.00E-09,1.00E-06,8.78E-15,,1.76E-15
1757.7,5.00E-09,1.00E-06,8.78E-15,,1.76E-15
1757.8,5.00E-09,1.00E-06,8.78E-15,,1.76E-15
1757.9,5.00E-09,1.00E-06,8.78E-15,,1.76E-15
1758,5.00E-09,1.00E-06,8.78E-15,,1.76E-15
1758.1,5.00E-09,1.00E-06,8.78E-15,,1.76E-15
1758.2,5.00E-09,1.00E-06,8.78E-15,,1.76E-15
1758.3,5.00E-09,1.00E-06,8.78E-15,,1.76E-15
1758.4,5.00E-09,1.00E-06,8.78E-15,,1.76E-15
1758.5,5.00E-09,1.00E-06,8.78E-15,,1.76E-15
1758.6,5.00E-09,1.00E-06,8.78E-15,,1.76E-15
1758.7,5.00E-09,1.00E-06,8.78E-15,,1.76E-15
1758.8,5.00E-09,1.00E-06,8.79E-15,,1.76E-15
1758.9,5.00E-09,1.00E-06,8.79E-15,,1.76E-15
1759,5.00E-09,1.00E-06,8.79E-15,,1.76E-15
1759.1,5.00E-09,1.00E-06,8.79E-15,,1.76E-15
1759.2,5.00E-09,1.00E-06,8.79E-15,,1.76E-15
1759.3,5.00E-09,1.00E-06,8.79E-15,,1.76E-15
1759.4,5.00E-09,1.00E-06,8.79E-15,,1.76E-15
1759.5,5.00E-09,1.00E-06,8.79E-15,,1.76E-15
1759.6,5.00E-09,1.00E-06,8.79E-15,,1.76E-15
1759.7,5.00E-09,1.00E-06,8.79E-15,,1.76E-15
1759.8,5.00E-09,1.00E-06,8.79E-15,,1.76E-15
1759.9,5.00E-09,1.00E-06,8.79E-15,,1.76E-15
1760,5.00E-09,1.00E-06,8.79E-15,,1.76E-15
1760.1,5.00E-09,1.00E-06,8.79E-15,,1.76E-15
1760.2,5.00E-09,1.00E-06,8.79E-15,,1.76E-15
1760.3,5.00E-09,1.00E-06,8.79E-15,,1.76E-15
1760.4,5.00E-09,1.00E-06,8.79E-15,,1.76E-15
1760.5,5.00E-09,1.00E-06,8.79E-15,,1.76E-15
1760.6,5.00E-09,1.00E-06,8.79E-15,,1.76E-15
1760.7,5.00E-09,1.00E-06,8.79E-15,,1.76E-15
1760.8,5.00E-09,1.00E-06,8.80E-15,,1.76E-15
1760.9,5.00E-09,1.00E-06,8.80E-15,,1.76E-15
1761,5.00E-09,1.00E-06,8.80E-15,,1.76E-15
1761.1,5.00E-09,1.00E-06,8.80E-15,,1.76E-15
1761.2,5.00E-09,1.00E-06,8.80E-15,,1.76E-15
1761.3,5.00E-09,1.00E-06,8.80E-15,,1.76E-15
1761.4,5.00E-09,1.00E-06,8.80E-15,,1.76E-15
1761.5,5.00E-09,1.00E-06,8.80E-15,,1.76E-15
1761.6,5.00E-09,1.00E-06,8.80E-15,,1.76E-15
1761.7,5.00E-09,1.00E-06,8.80E-15,,1.76E-15
1761.8,5.00E-09,1.00E-06,8.80E-15,,1.76E-15
1761.9,5.00E-09,1.00E-06,8.80E-15,,1.76E-15
1762,5.00E-09,1.00E-06,8.80E-15,,1.76E-15
1762.1,5.00E-09,1.00E-06,8.80E-15,,1.76E-15
1762.2,5.00E-09,1.00E-06,8.80E-15,,1.76E-15
1762.3,5.00E-09,1.00E-06,8.80E-15,,1.76E-15
1762.4,5.00E-09,1.00E-06,8.80E-15,,1.76E-15
1762.5,5.00E-09,1.00E-06,8.80E-15,,1.76E-15
1762.6,5.00E-09,1.00E-06,8.80E-15,,1.76E-15
