time,ribA,ribD1,ribD2,E1,ribH,ribE,E2,GTP,C01304,C01268,C04454,C04732,C04332,riboflavin,FMN
11.5,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999989e-07,1.14885114225e-17,6.60589400465e-26,2.53225937087e-34,7.28024569544e-43,1.67445650102e-51,3.20937487021e-60,5.27254399393e-69
11.6,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999988e-07,1.15884115212e-17,6.72127861737e-26,2.59889440123e-34,7.53679376792e-43,1.74853614517e-51,3.38050312239e-60,5.60197615598e-69
11.7,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999988e-07,1.16883116199e-17,6.83766223105e-26,2.6666882727e-34,7.80006320221e-43,1.82521478029e-51,3.55916872839e-60,5.94889584503e-69
11.8,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999988e-07,1.17882117187e-17,6.95504484567e-26,2.73565097532e-34,8.07017038193e-43,1.90456020106e-51,3.74563496736e-60,6.31406990392e-69
11.9,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999988e-07,1.18881118174e-17,7.07342646125e-26,2.80579249907e-34,8.3472326897e-43,1.98664137103e-51,3.94017195624e-60,6.69829184434e-69
12.0,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999988e-07,1.19880119161e-17,7.19280707778e-26,2.87712283398e-34,8.63136850712e-43,2.07152843255e-51,4.1430567672e-60,7.10238253642e-69
12.1,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999988e-07,1.20879120148e-17,7.31318669526e-26,2.94965197006e-34,8.92269721481e-43,2.15929271678e-51,4.35457354602e-60,7.52719091023e-69
12.2,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999988e-07,1.21878121135e-17,7.43456531369e-26,3.0233898973e-34,9.22133919238e-43,2.2500067537e-51,4.57501363143e-60,7.97359466903e-69
12.3,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999988e-07,1.22877122121e-17,7.55694293307e-26,3.09834660573e-34,9.52741581846e-43,2.34374428206e-51,4.80467567553e-60,8.44250101465e-69
12.4,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999988e-07,1.23876123108e-17,7.6803195534e-26,3.17453208535e-34,9.84104947066e-43,2.44058025941e-51,5.04386576512e-60,8.93484738483e-69
12.5,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999988e-07,1.24875124095e-17,7.80469517468e-26,3.25195632616e-34,1.01623635256e-42,2.54059087205e-51,5.29289754415e-60,9.45160220283e-69
12.6,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999987e-07,1.25874125081e-17,7.93006979691e-26,3.33062931819e-34,1.04914823589e-42,2.64385354506e-51,5.55209233703e-60,9.99376563928e-69
12.7,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999987e-07,1.26873126067e-17,8.05644342009e-26,3.41056105144e-34,1.08285313452e-42,2.75044695227e-51,5.82177927304e-60,1.05623703865e-68
12.8,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999987e-07,1.27872127054e-17,8.18381604422e-26,3.49176151592e-34,1.11736368581e-42,2.86045102623e-51,6.1022954117e-60,1.11584824451e-68
12.9,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999987e-07,1.2887112804e-17,8.31218766929e-26,3.57424070163e-34,1.15269262702e-42,2.97394696824e-51,6.39398586913e-60,1.17832019236e-68
13.0,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999987e-07,1.29870129026e-17,8.44155829531e-26,3.65800859859e-34,1.18885279531e-42,3.09101725833e-51,6.69720394544e-60,1.243766385e-68
13.1,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999987e-07,1.30869130012e-17,8.57192792228e-26,3.74307519681e-34,1.22585712776e-42,3.21174566521e-51,7.01231125309e-60,1.31230389971e-68
13.2,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999987e-07,1.31868130998e-17,8.7032965502e-26,3.82945048629e-34,1.26371866131e-42,3.33621725633e-51,7.33967784626e-60,1.38405347198e-68
13.3,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999987e-07,1.32867131984e-17,8.83566417906e-26,3.91714445705e-34,1.30245053283e-42,3.4645184078e-51,7.67968235125e-60,1.45913958061e-68
13.4,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999987e-07,1.33866132969e-17,8.96903080886e-26,4.00616709909e-34,1.34206597909e-42,3.59673681442e-51,8.03271209778e-60,1.53769053404e-68
13.5,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999987e-07,1.34865133955e-17,9.10339643962e-26,4.09652840243e-34,1.38257833675e-42,3.73296149966e-51,8.39916325144e-60,1.61983855811e-68
13.6,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999986e-07,1.3586413494e-17,9.23876107132e-26,4.18823835707e-34,1.42400104237e-42,3.87328282567e-51,8.77944094699e-60,1.70571988503e-68
13.7,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999986e-07,1.36863135926e-17,9.37512470396e-26,4.28130695302e-34,1.46634763241e-42,4.01779250323e-51,9.17395942278e-60,1.79547484377e-68
13.8,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999986e-07,1.37862136911e-17,9.51248733755e-26,4.37574418029e-34,1.50963174324e-42,4.16658360177e-51,9.58314215605e-60,1.88924795176e-68
13.9,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999986e-07,1.38861137896e-17,9.65084897208e-26,4.4715600289e-34,1.55386711112e-42,4.31975055934e-51,1.00074219994e-59,1.98718800797e-68
14.0,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999986e-07,1.39860138881e-17,9.79020960755e-26,4.56876448884e-34,1.59906757221e-42,4.47738919262e-51,1.04472413179e-59,2.08944818734e-68
14.1,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999986e-07,1.40859139866e-17,9.93056924397e-26,4.66736755014e-34,1.64524706258e-42,4.63959670692e-51,1.0903052128e-59,2.1961861366e-68
14.2,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999986e-07,1.41858140851e-17,1.00719278813e-25,4.76737920279e-34,1.69241961819e-42,4.80647170611e-51,1.13753162361e-59,2.30756407149e-68
14.3,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999986e-07,1.42857141836e-17,1.02142855196e-25,4.86880943681e-34,1.7405993749e-42,4.97811420269e-51,1.18645053796e-59,2.42374887533e-68
14.4,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999986e-07,1.4385614282e-17,1.03576421589e-25,4.97166824221e-34,1.78980056848e-42,5.15462562771e-51,1.23711013679e-59,2.54491219908e-68
14.5,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999986e-07,1.44855143805e-17,1.05019977991e-25,5.075965609e-34,1.84003753459e-42,5.33610884083e-51,1.28955962249e-59,2.67123056273e-68
14.6,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999985e-07,1.45854144789e-17,1.06473524402e-25,5.18171152718e-34,1.8913247088e-42,5.52266814022e-51,1.34384923323e-59,2.80288545818e-68
14.7,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999985e-07,1.46853145774e-17,1.07937060823e-25,5.28891598677e-34,1.94367662656e-42,5.71440927266e-51,1.4000302574e-59,2.94006345355e-68
14.8,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999985e-07,1.47852146758e-17,1.09410587253e-25,5.39758897777e-34,1.99710792325e-42,5.91143944341e-51,1.45815504813e-59,3.0829562989e-68
14.9,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999985e-07,1.48851147742e-17,1.10894103692e-25,5.5077404902e-34,2.05163333412e-42,6.11386732632e-51,1.51827703794e-59,3.23176103346e-68
15.0,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999985e-07,1.49850148726e-17,1.12387610141e-25,5.61938051406e-34,2.10726769435e-42,6.32180307372e-51,1.58045075349e-59,3.38668009429e-68
15.1,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999985e-07,1.5084914971e-17,1.13891106599e-25,5.73251903936e-34,2.16402593899e-42,6.53535832646e-51,1.64473183037e-59,3.54792142643e-68
15.2,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999985e-07,1.51848150694e-17,1.15404593067e-25,5.84716605611e-34,2.22192310301e-42,6.75464622391e-51,1.71117702809e-59,3.71569859458e-68
15.3,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999985e-07,1.52847151678e-17,1.16928069544e-25,5.96333155433e-34,2.28097432127e-42,6.97978141391e-51,1.77984424506e-59,3.89023089617e-68
15.4,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999985e-07,1.53846152662e-17,1.1846153603e-25,6.08102552401e-34,2.34119482854e-42,7.21088006279e-51,1.85079253378e-59,4.07174347609e-68
15.5,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999985e-07,1.54845153645e-17,1.20004992526e-25,6.20025795518e-34,2.40259995949e-42,7.44805986535e-51,1.92408211603e-59,4.26046744278e-68
15.6,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999984e-07,1.55844154629e-17,1.21558439031e-25,6.32103883783e-34,2.46520514867e-42,7.69144005486e-51,1.99977439823e-59,4.45663998598e-68
15.7,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999984e-07,1.56843155612e-17,1.23121875546e-25,6.44337816198e-34,2.52902593056e-42,7.94114141303e-51,2.07793198686e-59,4.66050449595e-68
15.8,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999984e-07,1.57842156595e-17,1.2469530207e-25,6.56728591763e-34,2.59407793951e-42,8.19728628001e-51,2.158618704e-59,4.87231068424e-68
15.9,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999984e-07,1.58841157578e-17,1.26278718603e-25,6.69277209481e-34,2.6603769098e-42,8.45999856439e-51,2.24189960298e-59,5.09231470604e-68
16.0,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999984e-07,1.59840158561e-17,1.27872125146e-25,6.8198466835e-34,2.72793867558e-42,8.72940375318e-51,2.32784098408e-59,5.32077928409e-68
16.1,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999984e-07,1.60839159544e-17,1.29475521698e-25,6.94851967374e-34,2.79677917093e-42,9.0056289218e-51,2.4165104104e-59,5.55797383416e-68
16.2,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999984e-07,1.61838160527e-17,1.31088908259e-25,7.07880105551e-34,2.8669144298e-42,9.28880274407e-51,2.50797672377e-59,5.80417459216e-68
16.3,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999984e-07,1.6283716151e-17,1.32712284829e-25,7.21070081884e-34,2.93836058607e-42,9.57905550221e-51,2.60231006079e-59,6.05966474275e-68
16.4,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999984e-07,1.63836162493e-17,1.34345651409e-25,7.34422895373e-34,3.01113387349e-42,9.8765190968e-51,2.69958186896e-59,6.32473454969e-68
16.5,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999984e-07,1.64835163475e-17,1.35989007999e-25,7.47939545019e-34,3.08525062575e-42,1.01813270568e-50,2.79986492295e-59,6.5996814877e-68
16.6,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999983e-07,1.65834164458e-17,1.37642354597e-25,7.61621029824e-34,3.16072727639e-42,1.04936145496e-50,2.90323334086e-59,6.88481037599e-68
16.7,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999983e-07,1.6683316544e-17,1.39305691205e-25,7.75468348787e-34,3.23758035888e-42,1.08135183908e-50,3.00976260073e-59,7.18043351347e-68
16.8,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999983e-07,1.67832166422e-17,1.40979017823e-25,7.8948250091e-34,3.3158265066e-42,1.11411770544e-50,3.11952955702e-59,7.48687081551e-68
16.9,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999983e-07,1.68831167405e-17,1.42662334449e-25,8.03664485194e-34,3.39548245281e-42,1.14767306829e-50,3.23261245728e-59,7.80444995245e-68
17.0,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999983e-07,1.69830168387e-17,1.44355641085e-25,8.18015300639e-34,3.47656503067e-42,1.18203210968e-50,3.34909095885e-59,8.13350648973e-68
17.1,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999983e-07,1.70829169369e-17,1.4605893773e-25,8.32535946248e-34,3.55909117325e-42,1.21720918052e-50,3.46904614572e-59,8.47438402974e-68
17.2,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999983e-07,1.7182817035e-17,1.47772224385e-25,8.47227421019e-34,3.64307791351e-42,1.25321880153e-50,3.59256054546e-59,8.82743435527e-68
17.3,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999983e-07,1.72827171332e-17,1.49495501049e-25,8.62090723955e-34,3.72854238433e-42,1.29007566428e-50,3.71971814622e-59,9.19301757478e-68
17.4,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999983e-07,1.73826172314e-17,1.51228767722e-25,8.77126854057e-34,3.81550181846e-42,1.32779463214e-50,3.85060441393e-59,9.57150226929e-68
17.5,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999983e-07,1.74825173295e-17,1.52972024404e-25,8.92336810325e-34,3.90397354858e-42,1.36639074134e-50,3.98530630945e-59,9.96326564099e-68
17.6,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999982e-07,1.75824174277e-17,1.54725271096e-25,9.0772159176e-34,3.99397500725e-42,1.40587920191e-50,4.12391230596e-59,1.03686936636e-67
17.7,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999982e-07,1.76823175258e-17,1.56488507797e-25,9.23282197363e-34,4.08552372694e-42,1.44627539871e-50,4.26651240639e-59,1.07881812347e-67
17.8,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999982e-07,1.7782217624e-17,1.58261734508e-25,9.39019626135e-34,4.17863734001e-42,1.48759489244e-50,4.41319816092e-59,1.12221323291e-67
17.9,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999982e-07,1.78821177221e-17,1.60044951227e-25,9.54934877077e-34,4.27333357874e-42,1.52985342061e-50,4.56406268465e-59,1.16709601548e-67
18.0,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999982e-07,1.79820178202e-17,1.61838157956e-25,9.7102894919e-34,4.36963027528e-42,1.57306689854e-50,4.7192006753e-59,1.21350873105e-67
18.1,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999982e-07,1.80819179183e-17,1.63641354694e-25,9.87302841474e-34,4.46754536171e-42,1.6172514204e-50,4.87870843105e-59,1.26149459442e-67
18.2,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999982e-07,1.81818180164e-17,1.65454541442e-25,1.00375755293e-33,4.56709686998e-42,1.66242326017e-50,5.0426838685e-59,1.31109779149e-67
18.3,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999982e-07,1.82817181144e-17,1.67277718198e-25,1.02039408256e-33,4.66830293198e-42,1.70859887262e-50,5.21122654066e-59,1.36236349545e-67
18.4,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999982e-07,1.83816182125e-17,1.69110884964e-25,1.03721342937e-33,4.77118177947e-42,1.75579489439e-50,5.38443765512e-59,1.41533788331e-67
18.5,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999982e-07,1.84815183106e-17,1.70954041739e-25,1.05421659235e-33,4.87575174411e-42,1.80402814489e-50,5.56242009224e-59,1.4700681525e-67
18.6,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999981e-07,1.85814184086e-17,1.72807188524e-25,1.0714045705e-33,4.98203125747e-42,1.85331562738e-50,5.74527842354e-59,1.52660253767e-67
18.7,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999981e-07,1.86813185066e-17,1.74670325317e-25,1.08877836284e-33,5.09003885102e-42,1.90367452991e-50,5.93311893005e-59,1.58499032774e-67
18.8,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999981e-07,1.87812186047e-17,1.7654345212e-25,1.10633896835e-33,5.19979315612e-42,1.95512222636e-50,6.12604962094e-59,1.64528188307e-67
18.9,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999981e-07,1.88811187027e-17,1.78426568932e-25,1.12408738604e-33,5.31131290406e-42,2.00767627742e-50,6.32418025207e-59,1.70752865281e-67
19.0,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999981e-07,1.89810188007e-17,1.80319675754e-25,1.14202461491e-33,5.42461692598e-42,2.06135443159e-50,6.52762234474e-59,1.77178319249e-67
19.1,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999981e-07,1.90809188987e-17,1.82222772584e-25,1.16015165396e-33,5.53972415296e-42,2.11617462618e-50,6.73648920457e-59,1.83809918176e-67
19.2,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999981e-07,1.91808189967e-17,1.84135859424e-25,1.1784695022e-33,5.65665361597e-42,2.17215498832e-50,6.95089594036e-59,1.90653144233e-67
19.3,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999981e-07,1.92807190947e-17,1.86058936273e-25,1.19697915861e-33,5.77542444587e-42,2.22931383593e-50,7.17095948316e-59,1.97713595608e-67
19.4,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999981e-07,1.93806191926e-17,1.87992003132e-25,1.21568162221e-33,5.89605587344e-42,2.28766967876e-50,7.39679860541e-59,2.04996988341e-67
19.5,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999981e-07,1.94805192906e-17,1.89935059999e-25,1.234577892e-33,6.01856722934e-42,2.34724121934e-50,7.62853394015e-59,2.12509158171e-67
19.6,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.9999999998e-07,1.95804193885e-17,1.91888106876e-25,1.25366896697e-33,6.14297794414e-42,2.40804735404e-50,7.86628800035e-59,2.20256062411e-67
19.7,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.9999999998e-07,1.96803194865e-17,1.93851143762e-25,1.27295584612e-33,6.26930754831e-42,2.47010717401e-50,8.11018519836e-59,2.28243781832e-67
19.8,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.9999999998e-07,1.97802195844e-17,1.95824170657e-25,1.29243952846e-33,6.39757567222e-42,2.53343996622e-50,8.3603518654e-59,2.36478522577e-67
19.9,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.9999999998e-07,1.98801196823e-17,1.97807187561e-25,1.312121013e-33,6.52780204613e-42,2.59806521442e-50,8.61691627125e-59,2.44966618088e-67
20.0,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.9999999998e-07,1.99800197802e-17,1.99800194475e-25,1.33200129871e-33,6.66000650022e-42,2.6640026002e-50,8.88000864393e-59,2.53714531053e-67
20.1,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.9999999998e-07,2.00799198781e-17,2.01803191398e-25,1.35208138462e-33,6.79420896455e-42,2.7312720039e-50,9.14976118955e-59,2.62728855378e-67
20.2,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.9999999998e-07,2.0179819976e-17,2.03816178329e-25,1.37236226972e-33,6.93042946909e-42,2.79989350571e-50,9.42630811226e-59,2.72016318169e-67
20.3,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.9999999998e-07,2.02797200739e-17,2.05839155271e-25,1.39284495302e-33,7.06868814371e-42,2.8698873866e-50,9.70978563422e-59,2.81583781746e-67
20.4,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.9999999998e-07,2.03796201717e-17,2.07872122221e-25,1.4135304335e-33,7.20900521819e-42,2.94127412932e-50,1.00003320158e-58,2.91438245667e-67
20.5,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.9999999998e-07,2.04795202696e-17,2.0991507918e-25,1.43441971018e-33,7.35140102218e-42,3.01407441944e-50,1.02980875758e-58,3.0158684878e-67
20.6,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999979e-07,2.05794203675e-17,2.11968026149e-25,1.45551378205e-33,7.49589598526e-42,3.08830914633e-50,1.06031947116e-58,3.12036871286e-67
20.7,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999979e-07,2.06793204653e-17,2.14030963127e-25,1.47681364812e-33,7.6425106369e-42,3.16399940413e-50,1.091579792e-58,3.22795736835e-67
20.8,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999979e-07,2.07792205631e-17,2.16103890114e-25,1.49832030738e-33,7.79126560646e-42,3.2411664928e-50,1.12360438174e-58,3.3387101463e-67
20.9,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999979e-07,2.08791206609e-17,2.1818680711e-25,1.52003475884e-33,7.94218162322e-42,3.31983191907e-50,1.15640811604e-58,3.45270421559e-67
21.0,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999979e-07,2.09790207587e-17,2.20279714115e-25,1.5419580015e-33,8.09527951635e-42,3.40001739749e-50,1.19000608667e-58,3.57001824345e-67
21.1,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999979e-07,2.10789208565e-17,2.22382611129e-25,1.56409103435e-33,8.25058021491e-42,3.48174485138e-50,1.22441360361e-58,3.69073241719e-67
21.2,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999979e-07,2.11788209543e-17,2.24495498153e-25,1.58643485641e-33,8.40810474787e-42,3.56503641385e-50,1.25964619709e-58,3.81492846611e-67
21.3,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999979e-07,2.12787210521e-17,2.26618375186e-25,1.60899046667e-33,8.56787424411e-42,3.64991442881e-50,1.29571961975e-58,3.94268968363e-67
21.4,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999979e-07,2.13786211499e-17,2.28751242227e-25,1.63175886413e-33,8.7299099324e-42,3.73640145195e-50,1.33264984871e-58,4.07410094964e-67
21.5,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999979e-07,2.14785212476e-17,2.30894099278e-25,1.65474104779e-33,8.8942331414e-42,3.82452025175e-50,1.37045308772e-58,4.20924875307e-67
21.6,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999978e-07,2.15784213454e-17,2.33046946339e-25,1.67793801665e-33,9.06086529969e-42,3.91429381048e-50,1.40914576927e-58,4.34822121463e-67
21.7,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999978e-07,2.16783214431e-17,2.35209783408e-25,1.70135076972e-33,9.22982793573e-42,4.00574532519e-50,1.44874455677e-58,4.49110810981e-67
21.8,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999978e-07,2.17782215408e-17,2.37382610486e-25,1.72498030599e-33,9.40114267789e-42,4.09889820872e-50,1.48926634666e-58,4.63800089208e-67
21.9,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999978e-07,2.18781216386e-17,2.39565427574e-25,1.74882762447e-33,9.57483125445e-42,4.19377609068e-50,1.53072827058e-58,4.78899271629e-67
22.0,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999978e-07,2.19780217363e-17,2.4175823467e-25,1.77289372416e-33,9.75091549358e-42,4.29040281848e-50,1.57314769759e-58,4.9441784623e-67
22.1,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999978e-07,2.2077921834e-17,2.43961031776e-25,1.79717960405e-33,9.92941732334e-42,4.3888024583e-50,1.61654223628e-58,5.10365475886e-67
22.2,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999978e-07,2.21778219316e-17,2.46173818891e-25,1.82168626315e-33,1.01103587717e-41,4.48899929611e-50,1.66092973703e-58,5.26752000762e-67
22.3,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999978e-07,2.22777220293e-17,2.48396596015e-25,1.84641470047e-33,1.02937619666e-41,4.59101783863e-50,1.70632829416e-58,5.43587440747e-67
22.4,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999978e-07,2.2377622127e-17,2.50629363148e-25,1.87136591499e-33,1.04796491357e-41,4.69488281441e-50,1.75275624818e-58,5.608819979e-67
22.5,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999978e-07,2.24775222247e-17,2.5287212029e-25,1.89654090572e-33,1.06680426067e-41,4.80061917472e-50,1.80023218799e-58,5.78646058927e-67
22.6,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999977e-07,2.25774223223e-17,2.55124867441e-25,1.92194067167e-33,1.08589648072e-41,4.90825209465e-50,1.84877495312e-58,5.96890197674e-67
22.7,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999977e-07,2.26773224199e-17,2.57387604601e-25,1.94756621183e-33,1.10524382646e-41,5.01780697404e-50,1.89840363598e-58,6.15625177644e-67
22.8,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999977e-07,2.27772225176e-17,2.59660331771e-25,1.9734185252e-33,1.12484856064e-41,5.12930943852e-50,1.9491375841e-58,6.3486195454e-67
22.9,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999977e-07,2.28771226152e-17,2.61943048949e-25,1.99949861079e-33,1.14471295598e-41,5.24278534049e-50,2.00099640242e-58,6.54611678822e-67
23.0,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999977e-07,2.29770227128e-17,2.64235756137e-25,2.02580746759e-33,1.1648392952e-41,5.35826076011e-50,2.05399995551e-58,6.74885698298e-67
23.1,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999977e-07,2.30769228104e-17,2.66538453333e-25,2.05234609461e-33,1.185229871e-41,5.47576200632e-50,2.1081683699e-58,6.9569556073e-67
